Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing
7856,27/01/2017,19:14,3,544607,264333
94416,28/01/2017,19:14,1,519482,182472
94414,28/01/2017,18:41,1,520676,186795
94413,28/01/2017,18:28,1,519744,183289
94402,28/01/2017,12:32,1,523677,186627
94404,28/01/2017,16:51,1,523220,186629
94419,28/01/2017,20:40,1,519640,186777
94418,28/01/2017,19:49,1,520851,182627
94417,28/01/2017,19:24,1,519096,182391
94410,28/01/2017,17:41,3,540022,258700
94408,28/01/2017,17:15,1,525959,184069
94406,28/01/2017,17:09,1,519004,187636
94405,28/01/2017,17:00,3,540550,268005
94420,28/01/2017,22:29,3,542765,265494
94412,28/01/2017,18:17,1,519622,182568
94411,28/01/2017,17:49,1,519003,182762
94407,28/01/2017,17:09,1,519728,182717
94403,28/01/2017,14:59,1,519432,186842
94415,28/01/2017,18:58,3,542330,258727
94409,28/01/2017,17:35,1,524303,184545
7913,28/01/2017,20:51,2,401780,277739
7910,28/01/2017,20:28,2,412503,289240
7908,28/01/2017,20:10,3,539994,258057
7906,28/01/2017,19:29,2,403707,291978
7905,28/01/2017,19:26,2,408077,288059
7902,28/01/2017,19:17,2,402485,279699
7900,28/01/2017,19:19,3,540437,255821
7899,28/01/2017,19:15,2,404902,290960
7897,28/01/2017,19:05,2,395425,277402
7889,28/01/2017,18:38,2,412137,289379
7887,28/01/2017,18:18,2,398156,287121
7886,28/01/2017,17:59,2,406381,284489
7883,28/01/2017,17:35,2,401459,276722
7882,28/01/2017,17:34,2,409673,288621
7881,28/01/2017,17:32,2,399307,286712
7880,28/01/2017,17:24,3,546753,264129
7878,28/01/2017,17:22,2,407831,284842
7904,28/01/2017,19:18,3,542979,263408
7875,28/01/2017,17:22,2,409313,283245
7873,28/01/2017,16:44,2,413096,287562
7869,28/01/2017,16:19,2,412344,283689
7893,28/01/2017,18:45,2,403904,283435
7892,28/01/2017,18:44,3,539940,268134
7914,28/01/2017,22:16,2,407854,289216
7898,28/01/2017,19:11,2,402614,279039
7890,28/01/2017,18:32,2,394897,280909
7884,28/01/2017,17:44,3,539518,258458
7872,28/01/2017,16:38,3,545563,258956
7870,28/01/2017,16:27,2,405009,280218
7866,28/01/2017,12:28,2,395622,278098
7911,28/01/2017,20:35,2,413195,288084
7909,28/01/2017,20:28,2,407620,288436
7907,28/01/2017,19:34,2,405972,275884
7903,28/01/2017,19:17,2,397214,284354
7896,28/01/2017,18:55,3,541124,265509
7895,28/01/2017,18:53,2,396499,290210
7894,28/01/2017,18:49,2,401535,274475
7891,28/01/2017,18:40,2,407442,277515
7879,28/01/2017,17:24,2,408421,279847
7877,28/01/2017,17:22,2,410330,278402
7871,28/01/2017,16:36,2,403545,286366
7901,28/01/2017,19:16,2,413038,287106
7885,28/01/2017,17:50,2,405474,281936
7888,28/01/2017,18:26,3,546279,264869
94423,29/01/2017,20:22,1,521166,183591
94422,29/01/2017,18:53,1,519415,185290
94424,29/01/2017,21:09,1,520294,183528
7930,29/01/2017,19:24,2,405195,291498
7925,29/01/2017,18:45,2,396860,285620
7921,29/01/2017,17:53,2,399033,284415
7917,29/01/2017,17:03,2,400589,276754
7933,29/01/2017,20:46,2,399215,290571
7928,29/01/2017,19:15,3,541524,258856
7927,29/01/2017,18:51,2,395816,286126
7922,29/01/2017,18:02,2,410320,285511
7920,29/01/2017,17:52,3,543794,262955
7915,29/01/2017,13:27,2,403422,286385
7932,29/01/2017,20:45,3,543084,267359
7931,29/01/2017,20:09,2,400466,285355
7929,29/01/2017,19:18,2,403978,284449
7924,29/01/2017,18:35,3,545713,265165
7919,29/01/2017,17:42,2,411699,277893
7916,29/01/2017,15:26,3,543660,268256
7918,29/01/2017,17:37,2,401185,286798
7923,29/01/2017,18:19,2,399540,289455
94425,30/01/2017,19:40,3,547262,262038
94426,30/01/2017,19:52,1,519944,187554
7938,30/01/2017,19:39,2,405938,281549
7935,30/01/2017,18:13,2,395784,288623
7937,30/01/2017,19:02,2,402023,291013
94435,31/01/2017,19:17,3,548348,261838
94431,31/01/2017,17:47,1,523234,182934
94432,31/01/2017,17:49,1,519699,187416
94433,31/01/2017,18:20,1,519070,187774
94428,31/01/2017,12:12,1,519746,183493
94434,31/01/2017,19:05,1,526010,185636
94427,31/01/2017,11:56,1,520854,184423
94436,31/01/2017,20:14,1,525284,185001
94430,31/01/2017,17:38,3,540348,267553
94429,31/01/2017,17:21,1,520646,183704
7941,31/01/2017,18:39,2,397068,273848
7940,31/01/2017,18:23,3,548225,265085
7943,31/01/2017,19:14,2,402796,281611
7939,31/01/2017,17:25,2,405806,280284
7942,31/01/2017,19:01,2,410728,278928
94446,01/02/2017,21:16,1,523226,184075
94444,01/02/2017,19:23,1,519958,185371
94441,01/02/2017,19:07,1,523212,186160
94442,01/02/2017,19:13,1,520060,186730
94438,01/02/2017,17:44,1,523146,184180
94437,01/02/2017,16:54,1,521236,183198
94447,01/02/2017,21:41,1,519105,185660
94443,01/02/2017,19:20,1,520792,184411
94440,01/02/2017,18:16,3,545971,255928
94445,01/02/2017,19:49,3,541347,267575
94439,01/02/2017,18:08,1,518348,182620
7948,01/02/2017,18:35,3,540858,262279
7946,01/02/2017,18:21,2,404847,274319
7945,01/02/2017,17:59,2,402618,279502
7951,01/02/2017,21:39,2,403769,282952
7950,01/02/2017,21:38,2,398715,291454
7949,01/02/2017,20:44,2,397413,290509
7947,01/02/2017,18:32,2,408290,276369
94448,02/02/2017,17:37,1,519753,183691
94449,02/02/2017,21:05,1,519725,184463
7952,02/02/2017,11:09,3,545448,265795
7957,02/02/2017,17:55,2,412778,277562
7956,02/02/2017,17:54,3,544999,262349
7955,02/02/2017,17:32,2,405933,286966
7954,02/02/2017,16:16,2,403229,280854
7958,02/02/2017,19:12,2,406385,284340
7953,02/02/2017,13:28,2,394601,292077
94454,03/02/2017,18:20,1,521639,184504
94452,03/02/2017,17:53,1,520061,186155
94456,03/02/2017,19:30,1,522286,184307
94457,03/02/2017,19:58,1,523132,183132
94451,03/02/2017,17:10,1,523928,182531
94458,03/02/2017,20:24,1,521872,183831
94455,03/02/2017,18:38,3,541922,264025
94450,03/02/2017,13:58,3,548183,259501
94453,03/02/2017,17:48,1,518889,186126
7969,03/02/2017,20:50,2,406651,281102
7968,03/02/2017,20:12,3,545951,262540
7965,03/02/2017,19:23,2,408688,276138
7962,03/02/2017,18:37,2,403819,277495
7960,03/02/2017,18:06,3,544017,267591
7970,03/02/2017,21:00,2,398418,291123
7966,03/02/2017,19:35,2,411179,281092
7967,03/02/2017,19:48,2,405318,287531
7963,03/02/2017,18:54,2,400035,275116
7961,03/02/2017,18:29,2,413519,281467
7959,03/02/2017,17:09,2,412194,288816
7964,03/02/2017,19:12,3,544509,261755
94474,04/02/2017,21:05,1,524283,182637
94468,04/02/2017,19:01,1,519138,187362
94464,04/02/2017,18:12,1,520472,185044
94461,04/02/2017,17:33,1,525309,183186
94471,04/02/2017,19:37,1,518543,182470
94469,04/02/2017,19:15,1,523771,184698
94467,04/02/2017,18:41,1,520235,183513
94465,04/02/2017,18:29,3,543245,260865
94473,04/02/2017,20:26,1,524490,184024
94472,04/02/2017,19:38,1,525173,187853
94470,04/02/2017,19:36,3,544275,260514
94462,04/02/2017,18:07,1,523115,187718
94459,04/02/2017,17:23,1,524451,187565
94476,04/02/2017,22:53,1,523853,186913
94466,04/02/2017,18:39,1,519205,182695
94460,04/02/2017,17:30,3,542711,262450
94475,04/02/2017,21:34,3,541216,261876
8010,04/02/2017,21:24,2,398587,275606
7999,04/02/2017,19:15,2,411957,287141
7997,04/02/2017,19:12,2,400754,282991
7993,04/02/2017,19:01,2,413448,283629
7991,04/02/2017,18:40,2,407997,276366
7990,04/02/2017,18:39,2,397591,284998
7986,04/02/2017,18:25,2,395380,276525
7985,04/02/2017,18:19,2,400060,288715
7984,04/02/2017,18:12,3,548058,257778
7980,04/02/2017,17:57,3,540831,265224
7978,04/02/2017,17:48,2,406249,288365
7976,04/02/2017,17:36,3,544721,258553
7971,04/02/2017,16:33,2,413217,284027
7992,04/02/2017,18:51,3,542143,258000
8003,04/02/2017,19:27,2,411281,288300
8008,04/02/2017,20:26,3,543542,255631
8007,04/02/2017,20:18,2,401086,292088
8006,04/02/2017,20:15,2,410231,276108
8005,04/02/2017,20:14,2,398251,282600
8002,04/02/2017,19:19,2,408317,291721
8001,04/02/2017,19:19,2,396158,283593
8000,04/02/2017,19:17,3,544899,256631
7988,04/02/2017,18:28,3,547958,264093
7983,04/02/2017,18:10,2,403488,275288
7975,04/02/2017,17:22,2,395641,277296
7974,04/02/2017,17:16,2,399698,275849
8009,04/02/2017,20:36,2,401102,274687
8004,04/02/2017,19:57,3,545962,258063
7998,04/02/2017,19:12,2,399385,276320
7996,04/02/2017,19:11,3,547456,255282
7995,04/02/2017,19:08,2,410166,276280
7994,04/02/2017,19:07,2,396480,286443
7989,04/02/2017,18:29,2,400815,287361
7987,04/02/2017,18:25,2,401742,276074
7982,04/02/2017,18:06,2,409430,287548
7979,04/02/2017,17:55,2,394819,283677
7973,04/02/2017,17:16,2,395814,284237
7972,04/02/2017,17:15,3,541025,267930
7981,04/02/2017,18:00,2,412496,279069
94480,05/02/2017,17:55,3,544170,256691
94479,05/02/2017,17:31,1,522897,184378
94483,05/02/2017,19:57,1,518681,185420
94485,05/02/2017,20:44,3,546259,260164
94484,05/02/2017,20:00,1,524274,187588
94482,05/02/2017,18:37,1,524721,183042
94481,05/02/2017,18:37,1,520245,187819
94478,05/02/2017,17:02,1,525326,184569
94477,05/02/2017,12:25,1,525939,184201
8034,05/02/2017,19:44,2,404290,291225
8031,05/02/2017,19:25,2,406668,285916
8030,05/02/2017,19:07,2,410286,285173
8029,05/02/2017,19:06,2,413378,288203
8027,05/02/2017,18:41,2,413005,282254
8023,05/02/2017,18:09,2,411702,280391
8022,05/02/2017,18:06,2,402263,279559
8017,05/02/2017,17:44,2,413336,274567
8033,05/02/2017,19:37,2,413149,278810
8021,05/02/2017,18:03,2,402244,283897
8016,05/02/2017,17:33,3,542711,256903
8024,05/02/2017,18:26,3,542990,263940
8037,05/02/2017,21:19,2,400495,274369
8020,05/02/2017,17:56,3,544431,257182
8019,05/02/2017,17:49,2,400713,284436
8018,05/02/2017,17:45,2,395956,284206
8011,05/02/2017,12:56,2,401675,290117
8036,05/02/2017,20:06,3,540687,264966
8035,05/02/2017,19:51,2,402110,280547
8032,05/02/2017,19:37,3,539479,262223
8028,05/02/2017,18:53,3,544133,260985
8026,05/02/2017,18:31,2,394898,290118
8025,05/02/2017,18:27,2,407829,280255
8014,05/02/2017,17:24,2,413888,276213
8013,05/02/2017,17:14,2,397161,280248
94488,06/02/2017,18:04,1,522700,184106
94487,06/02/2017,17:55,1,523814,183300
94486,06/02/2017,17:28,1,519270,185649
94489,06/02/2017,20:39,1,521150,185692
8038,06/02/2017,16:59,2,400743,288996
8039,06/02/2017,17:22,2,406305,283788
8041,06/02/2017,19:48,2,403882,290487
8042,06/02/2017,20:36,2,394633,290821
94490,07/02/2017,17:40,3,541508,255896
94493,07/02/2017,20:00,1,525438,186853
94492,07/02/2017,19:15,1,518971,185335
94491,07/02/2017,19:06,1,521798,185600
8043,07/02/2017,20:06,2,408552,287839
8045,07/02/2017,20:57,2,407701,284284
8044,07/02/2017,20:25,3,540974,262545
94498,08/02/2017,19:07,1,523772,185328
94495,08/02/2017,17:51,3,544356,263253
94494,08/02/2017,15:58,1,526002,184133
94497,08/02/2017,18:45,1,519701,183600
94500,08/02/2017,19:44,3,547133,256880
94499,08/02/2017,19:32,1,524254,184022
94496,08/02/2017,18:07,1,524564,186328
8051,08/02/2017,19:46,2,410255,289093
8048,08/02/2017,18:47,3,545022,261366
8049,08/02/2017,18:57,2,410129,291867
8050,08/02/2017,18:57,2,394627,291065
94506,09/02/2017,19:06,1,521726,183337
94504,09/02/2017,18:54,1,518372,186980
94502,09/02/2017,18:09,1,522850,185405
94505,09/02/2017,18:58,3,539545,266377
94501,09/02/2017,17:12,1,519746,184266
94507,09/02/2017,20:47,1,519873,185333
94509,09/02/2017,21:49,1,524593,184048
94508,09/02/2017,21:46,1,521505,185668
94503,09/02/2017,18:30,1,522989,187418
8056,09/02/2017,18:52,3,545352,261084
8053,09/02/2017,17:51,2,407421,281821
8055,09/02/2017,18:51,2,394432,283401
8054,09/02/2017,17:54,2,405641,284889
8057,09/02/2017,19:20,2,408834,286618
8059,09/02/2017,20:16,2,409211,285049
8058,09/02/2017,19:23,2,402941,283135
94518,10/02/2017,19:55,1,521372,186935
94515,10/02/2017,19:10,3,543549,257230
94511,10/02/2017,18:22,1,518639,187777
94510,10/02/2017,18:08,3,541207,267486
94516,10/02/2017,19:10,1,518830,186876
94513,10/02/2017,18:32,1,522799,184613
94512,10/02/2017,18:22,1,524510,186780
94519,10/02/2017,21:27,1,525230,183365
94517,10/02/2017,19:50,1,523189,184736
94514,10/02/2017,18:51,1,524190,183201
8075,10/02/2017,20:31,2,403025,286783
8074,10/02/2017,20:12,2,402302,288385
8071,10/02/2017,19:49,2,405112,273762
8067,10/02/2017,18:46,2,406943,286575
8065,10/02/2017,18:20,2,408791,273095
8068,10/02/2017,18:47,3,545358,256959
8072,10/02/2017,19:51,3,541664,256961
8069,10/02/2017,19:17,2,406579,284073
8064,10/02/2017,18:01,3,542680,262589
8063,10/02/2017,17:54,2,407252,290353
8078,10/02/2017,23:00,2,406294,284191
8076,10/02/2017,20:30,3,545344,258463
8073,10/02/2017,19:57,2,404735,291673
8070,10/02/2017,19:17,2,405840,284007
8066,10/02/2017,18:35,2,408056,285820
8062,10/02/2017,17:54,2,407039,291933
8060,10/02/2017,10:38,3,541195,261173
8077,10/02/2017,21:17,2,404665,291999
8061,10/02/2017,17:50,2,394485,276438
94527,11/02/2017,19:02,1,519532,182908
94526,11/02/2017,18:43,1,518254,186692
94524,11/02/2017,18:15,1,523934,183091
94522,11/02/2017,17:48,1,522559,186914
94525,11/02/2017,18:26,3,543460,262616
94529,11/02/2017,19:16,1,521958,185181
94534,11/02/2017,22:38,1,519869,186744
94533,11/02/2017,20:33,1,518611,185831
94532,11/02/2017,20:00,1,525642,187923
94531,11/02/2017,19:57,1,520226,182680
94528,11/02/2017,19:06,1,521721,185420
94523,11/02/2017,17:51,1,524791,187072
94530,11/02/2017,19:53,3,546530,256763
8116,11/02/2017,22:06,3,546873,267450
8115,11/02/2017,20:42,2,397124,290016
8109,11/02/2017,19:32,2,399868,278827
8108,11/02/2017,19:27,3,541297,259578
8100,11/02/2017,18:50,3,542820,261668
8097,11/02/2017,18:38,2,402331,283597
8096,11/02/2017,18:38,3,539870,265072
8095,11/02/2017,18:36,2,402579,286903
8093,11/02/2017,18:25,2,398365,286386
8092,11/02/2017,18:19,3,539536,255488
8091,11/02/2017,18:13,2,399016,285314
8089,11/02/2017,18:11,2,407202,276479
8084,11/02/2017,17:49,3,542552,257381
8082,11/02/2017,17:34,2,401824,279270
8079,11/02/2017,16:49,2,404684,282591
8090,11/02/2017,18:10,2,407408,281360
8086,11/02/2017,18:02,2,413362,288055
8083,11/02/2017,17:36,2,404765,277500
8113,11/02/2017,19:43,2,396178,285106
8111,11/02/2017,19:35,2,408999,284265
8106,11/02/2017,19:03,2,399329,282913
8098,11/02/2017,18:40,2,397274,279836
8088,11/02/2017,18:07,3,545099,257903
8081,11/02/2017,17:25,2,413707,281577
8112,11/02/2017,19:36,3,545413,261741
8110,11/02/2017,19:32,2,405358,286649
8107,11/02/2017,19:18,2,410714,275548
8105,11/02/2017,19:03,2,407198,291780
8104,11/02/2017,18:58,3,540392,256235
8103,11/02/2017,18:52,2,397346,283311
8102,11/02/2017,18:52,2,407036,286373
8101,11/02/2017,18:51,2,408074,273425
8099,11/02/2017,18:49,2,409389,286182
8094,11/02/2017,18:24,2,398457,292007
8087,11/02/2017,18:06,2,397135,288583
8085,11/02/2017,17:52,2,413669,274434
8080,11/02/2017,17:05,3,541407,261090
94540,12/02/2017,19:31,3,546654,261743
94539,12/02/2017,19:05,1,523461,187682
94538,12/02/2017,19:01,1,524953,187052
94537,12/02/2017,18:41,1,519758,187630
94535,12/02/2017,17:58,3,543060,263445
94536,12/02/2017,18:35,1,521611,187364
8139,12/02/2017,19:59,2,409094,284582
8138,12/02/2017,19:37,2,406393,283503
8134,12/02/2017,18:17,2,403516,283794
8133,12/02/2017,18:13,2,411558,277698
8132,12/02/2017,18:05,3,545175,266497
8128,12/02/2017,17:15,3,541044,259864
8129,12/02/2017,17:24,2,397239,274047
8137,12/02/2017,19:25,2,400463,276396
8141,12/02/2017,20:12,2,400913,274077
8140,12/02/2017,20:05,3,540473,265613
94543,13/02/2017,17:51,1,525558,185285
94542,13/02/2017,17:39,1,522212,187326
94541,13/02/2017,17:18,1,518759,183623
94545,13/02/2017,20:09,3,540810,261489
94544,13/02/2017,18:01,1,523336,182390
8153,13/02/2017,18:56,2,394592,282172
8146,13/02/2017,13:18,2,407384,284092
8144,13/02/2017,12:59,3,547948,263036
8156,13/02/2017,20:51,3,545265,264564
8143,13/02/2017,12:54,2,405012,275476
8155,13/02/2017,19:53,2,395075,282215
8152,13/02/2017,18:45,3,542869,268131
8151,13/02/2017,18:18,2,412659,274797
8147,13/02/2017,17:29,2,410234,285323
8145,13/02/2017,13:11,2,399418,279239
8154,13/02/2017,19:01,2,396594,288830
8148,13/02/2017,17:55,3,539895,264888
8150,13/02/2017,18:03,2,410128,282737
94559,14/02/2017,20:07,1,518711,184203
94556,14/02/2017,19:24,1,519359,186687
94552,14/02/2017,18:37,1,519923,182562
94551,14/02/2017,18:26,1,521349,186617
94547,14/02/2017,17:28,1,521356,183018
94546,14/02/2017,13:24,1,520930,187998
94558,14/02/2017,20:12,1,522108,186982
94557,14/02/2017,20:03,1,524168,185129
94560,14/02/2017,20:47,3,545772,259289
94550,14/02/2017,18:17,3,541942,256085
94554,14/02/2017,18:42,1,520650,183974
94555,14/02/2017,19:05,3,544193,257442
94553,14/02/2017,18:37,1,520686,182567
94549,14/02/2017,18:16,1,521354,183045
94548,14/02/2017,17:50,1,522987,182810
94561,14/02/2017,20:58,1,521099,185353
8187,14/02/2017,20:52,2,395875,287876
8183,14/02/2017,19:17,2,397944,280487
8179,14/02/2017,19:00,2,404106,274219
8177,14/02/2017,18:59,2,411598,273132
8176,14/02/2017,18:49,3,544043,255372
8173,14/02/2017,18:43,2,411643,275035
8172,14/02/2017,18:42,3,544254,256230
8169,14/02/2017,18:03,2,400172,285869
8165,14/02/2017,17:34,2,410182,280800
8163,14/02/2017,17:12,2,409941,278287
8160,14/02/2017,16:23,3,542283,261668
8186,14/02/2017,20:35,2,406061,287780
8180,14/02/2017,19:03,3,544669,255627
8170,14/02/2017,18:15,2,395050,281496
8164,14/02/2017,17:32,3,544444,266100
8167,14/02/2017,17:47,2,410368,280435
8171,14/02/2017,18:31,2,395338,276893
8168,14/02/2017,18:02,3,546906,262078
8166,14/02/2017,17:45,2,407603,291215
8161,14/02/2017,16:41,2,398208,286367
8185,14/02/2017,20:17,2,395170,274426
8184,14/02/2017,19:47,3,546188,257773
8182,14/02/2017,19:09,2,404069,277833
8181,14/02/2017,19:08,2,395446,283105
8178,14/02/2017,19:00,2,413871,282532
8174,14/02/2017,18:43,2,394511,285561
8162,14/02/2017,17:07,2,413760,282417
94565,15/02/2017,20:50,3,542093,267350
94563,15/02/2017,19:20,1,519925,185066
94562,15/02/2017,16:53,1,521206,185403
94564,15/02/2017,19:42,1,525839,184586
94566,15/02/2017,21:59,1,523564,187485
8193,15/02/2017,19:37,2,404707,289785
8190,15/02/2017,18:29,2,402953,280836
8192,15/02/2017,19:10,3,543528,260607
8191,15/02/2017,18:42,2,398327,273792
8189,15/02/2017,17:07,2,409637,279862
8188,15/02/2017,15:50,3,540544,259458
8194,15/02/2017,20:01,2,408971,288738
8195,15/02/2017,21:12,2,411279,289701
94571,16/02/2017,19:03,1,518780,184099
94567,16/02/2017,17:18,1,518515,185910
94570,16/02/2017,19:04,3,540037,261456
94569,16/02/2017,18:29,1,522433,183321
94568,16/02/2017,18:20,1,521553,186275
94572,16/02/2017,20:11,1,520773,182819
8198,16/02/2017,19:17,2,406988,281221
8202,16/02/2017,20:55,2,412661,277236
8197,16/02/2017,19:03,2,413743,276951
8200,16/02/2017,19:54,3,539602,257360
8199,16/02/2017,19:44,2,399646,283264
8196,16/02/2017,19:03,3,544854,264917
8201,16/02/2017,20:05,2,407134,287281
94586,17/02/2017,19:13,1,523938,183005
94579,17/02/2017,18:06,1,521646,185895
94575,17/02/2017,17:33,3,546165,267608
94574,17/02/2017,17:20,1,520835,186694
94590,17/02/2017,20:23,3,546126,265814
94587,17/02/2017,19:27,1,518535,186358
94589,17/02/2017,19:36,1,523483,183711
94588,17/02/2017,19:29,1,525408,185715
94585,17/02/2017,18:57,3,541316,257869
94583,17/02/2017,18:37,1,519967,182788
94582,17/02/2017,18:31,1,522097,187883
94581,17/02/2017,18:24,1,520326,185313
94584,17/02/2017,18:51,1,521647,182488
94580,17/02/2017,18:21,3,543239,264697
94576,17/02/2017,17:41,1,525789,183450
94573,17/02/2017,17:13,1,525106,186527
94577,17/02/2017,17:46,1,525181,185225
94592,17/02/2017,22:13,1,519394,187779
94578,17/02/2017,18:01,1,518809,183560
8228,17/02/2017,21:32,3,543230,263694
8227,17/02/2017,21:03,2,403366,281091
8226,17/02/2017,21:02,2,402145,275524
8225,17/02/2017,20:57,2,410494,274088
8217,17/02/2017,19:50,2,410367,280372
8210,17/02/2017,18:37,2,400069,274184
8207,17/02/2017,18:18,2,401714,284327
8223,17/02/2017,20:33,2,410587,284306
8216,17/02/2017,19:46,3,540324,263829
8215,17/02/2017,19:44,2,410518,279604
8208,17/02/2017,18:30,3,543459,259394
8222,17/02/2017,20:24,2,410729,274259
8214,17/02/2017,19:38,2,413709,283608
8212,17/02/2017,19:06,3,544651,265873
8211,17/02/2017,18:44,2,408491,288494
8209,17/02/2017,18:32,2,407088,274538
8220,17/02/2017,20:01,3,546525,263932
8213,17/02/2017,19:27,2,402017,277956
8206,17/02/2017,17:59,2,401483,281030
8205,17/02/2017,17:43,2,407375,285385
8204,17/02/2017,17:32,3,544722,263694
8219,17/02/2017,20:00,2,411187,277688
8218,17/02/2017,19:57,2,413596,281904
