Order Number,ItemID,Quantity
912149,424,1
912140,424,1
912137,424,1
912134,424,1
912134,426,1
912125,424,2
912117,424,1
912117,426,2
912116,425,1
912113,426,2
912112,424,2
912108,424,1
912108,425,1
912108,426,2
912107,424,1
912106,426,1
912106,424,1
912105,424,1
912105,425,1
912099,425,1
912099,426,1
912099,427,1
912098,425,1
912095,424,1
912094,424,1
912092,424,1
912092,425,1
912092,423,1
912091,425,1
912091,424,1
912089,424,1
912089,426,1
912089,423,1
912089,427,1
912088,426,1
912088,425,1
912085,426,1
912085,424,1
912084,425,1
912077,427,1
912070,424,4
912070,425,3
912070,426,1
912069,424,3
912069,425,2
912069,426,1
912068,425,2
912068,427,2
912067,425,2
912067,426,2
912067,427,1
912062,424,1
912062,427,4
912060,424,2
912057,424,1
912053,425,1
912052,424,1
912050,425,1
912050,426,2
912038,424,1
912038,425,1
912038,427,1
912038,426,1
912036,425,2
912030,425,2
912024,425,1
912024,427,1
912024,426,1
912023,427,2
912022,425,1
912022,424,1
912012,424,1
912011,427,2
912011,425,1
912011,424,1
912009,424,1
912009,425,1
912006,426,1
911998,424,1
911996,424,1
911996,427,1
911996,426,1
911994,424,1
911988,427,2
911988,424,1
911980,424,2
911979,424,1
911979,425,1
911978,424,1
911978,425,1
911978,423,1
911977,424,1
911977,426,1
911977,427,1
911976,426,1
911976,427,1
911976,425,1
911975,424,1
911971,425,1
911971,424,1
911971,427,1
911971,426,1
911970,424,1
911970,425,1
911967,425,1
911964,424,1
911963,425,1
911963,424,1
911963,427,2
911949,424,2
911949,425,1
911949,426,1
911944,425,1
911942,424,1
911942,426,1
911941,425,1
911938,425,1
911936,424,1
911936,427,1
911935,427,1
911917,425,1
911914,424,1
911914,425,1
911914,426,1
911914,427,1
911914,423,2
911911,424,1
911906,425,1
911906,426,1
911900,426,1
911900,427,1
911899,424,1
911899,423,1
911898,424,1
911898,426,1
911893,425,4
911890,424,1
911890,425,2
911873,424,1
911871,424,1
911869,425,1
911869,426,1
911864,424,1
911864,425,1
911864,426,1
911864,427,1
911856,426,2
911856,424,2
911851,424,2
911849,424,2
911848,426,1
911846,424,1
911843,424,1
911833,424,1
911830,425,2
911821,424,1
911821,425,1
911819,426,1
911819,427,1
911819,424,1
911811,425,1
911811,426,1
911811,427,1
911810,424,1
911810,427,2
911805,427,2
911801,424,1
911795,424,1
911789,425,1
911783,425,1
911783,426,1
911783,427,1
911778,424,2
911776,424,1
911776,425,1
911775,424,1
911775,426,1
911772,426,1
911761,424,1
911761,425,1
911754,424,2
911754,425,1
911752,426,1
911751,425,1
911748,424,1
911744,424,2
911744,425,1
911743,424,1
911743,425,1
911743,426,1
911741,425,1
911741,424,1
911741,427,1
911739,424,1
911734,424,1
911733,424,1
911721,427,1
911721,426,1
911721,425,2
911721,424,1
911720,424,1
911720,426,1
911718,424,1
911712,424,1
911710,424,1
911710,427,1
911705,423,1
911694,424,1
911694,425,1
911683,425,1
911683,426,1
911683,427,1
911683,423,1
911683,424,2
911682,424,1
911681,424,1
911679,424,1
911679,426,1
911679,427,1
911678,424,1
911675,424,1
911675,425,1
911675,426,1
911674,424,1
911674,427,1
911673,425,1
911672,424,1
911672,425,1
911670,424,1
911670,425,2
911670,426,1
911670,427,1
911670,423,1
911669,424,1
911669,426,1
911665,424,1
911663,425,1
911659,424,1
911656,424,2
911655,426,1
911655,425,1
911653,425,1
911653,426,1
911653,427,1
911650,424,1
911650,427,2
911650,423,1
911649,424,2
911645,424,1
911643,424,1
911643,425,1
911643,426,1
911643,427,1
911643,423,2
911641,424,1
911640,425,1
911640,426,1
911640,427,1
911639,424,1
911637,426,1
911627,424,1
911627,426,1
911616,424,1
911615,425,1
911615,423,2
911611,425,1
911610,424,1
911610,425,1
911608,424,1
911608,426,3
911607,424,1
911604,425,1
911593,427,1
911593,425,1
911575,425,1
911575,427,1
911571,424,1
911559,424,1
911555,424,1
911554,424,1
911554,423,1
911554,425,1
911553,425,1
911553,427,1
911550,424,1
911550,425,1
911544,424,1
911542,424,1
911541,424,1
911541,425,1
911524,426,1
911522,424,1
911518,424,1
911509,426,1
911509,427,3
911503,427,1
911492,425,1
911489,424,1
911487,424,1
911487,427,1
911487,425,2
911485,424,1
911485,426,1
911467,427,1
911467,424,1
911466,424,1
911466,425,1
911465,425,1
911465,426,1
911456,425,1
911449,425,1
911449,426,4
911446,424,1
911444,424,1
911444,425,1
911442,426,1
911442,424,1
911440,425,2
911433,426,2
911424,425,1
911413,426,1
911409,425,2
911403,424,1
911403,425,1
911403,426,1
911403,427,2
911395,425,1
911393,424,1
911390,427,1
911390,424,1
911379,424,1
911379,425,2
911375,424,1
911373,425,1
911370,424,1
911370,427,1
911364,424,1
911363,425,1
911363,424,1
911363,426,1
911357,425,1
911357,424,1
911352,424,1
911343,425,1
911341,426,1
911341,424,1
911340,424,1
911340,425,1
911340,426,1
911340,423,1
911333,426,1
911331,425,1
911331,427,1
911329,423,1
911329,426,1
911327,425,2
911324,424,3
911324,426,1
911324,427,1
911321,427,2
911315,424,2
911315,423,1
911315,425,1
911314,424,1
911314,426,1
911300,424,1
911299,424,1
911299,426,1
911298,427,1
911295,425,1
911293,424,1
911292,426,1
911291,426,1
911291,427,2
911284,424,1
911284,425,2
911284,426,1
911283,424,1
911283,425,2
911275,425,1
911269,424,1
911269,426,1
911268,424,1
911259,425,1
911254,425,1
911248,423,1
911242,424,1
911242,425,1
911240,424,1
911225,424,1
911221,427,1
911221,425,1
911211,425,1
911208,424,1
911208,423,1
911208,427,1
911208,426,1
911206,424,1
911206,427,1
911206,426,1
911203,424,1
911202,424,1
911196,424,1
911186,423,1
911182,425,1
911180,424,1
911179,425,1
911178,426,1
911178,425,2
911176,424,1
911174,424,2
911167,424,1
911167,423,1
911166,425,1
911166,424,1
911166,423,1
911164,424,1
911159,424,1
911158,425,1
911157,426,1
911157,425,3
911149,426,1
911149,427,1
911149,424,1
911146,426,1
911134,426,1
911133,423,1
911132,425,1
911132,426,2
911121,424,1
911121,426,1
911119,424,2
911114,425,1
911109,424,2
911109,426,2
911109,427,1
911107,424,2
911096,424,2
911093,423,1
911093,426,1
911091,424,1
911091,425,1
911091,427,1
911089,426,1
911089,425,1
911088,424,1
911078,424,2
911078,425,1
911078,426,1
911078,427,1
911075,425,3
911075,426,2
911067,425,2
911061,424,2
911057,424,1
911057,427,1
911056,425,2
911056,423,1
911056,424,1
911052,427,1
911048,424,1
911046,424,1
911041,424,1
911039,424,1
911036,424,1
911031,424,3
911031,425,2
911031,426,1
911024,424,1
911024,426,2
911023,425,1
911023,426,1
911023,427,1
911019,424,1
911019,425,2
911018,425,1
911017,423,1
911015,424,1
911010,424,1
911007,426,1
911007,427,1
911004,424,1
911004,425,1
911004,426,1
910999,426,1
910999,424,1
910998,425,1
910984,426,1
910984,423,1
910978,424,1
910968,424,2
910966,425,1
910966,426,1
910960,427,1
910960,425,1
910959,424,1
910954,425,1
910954,424,1
910952,423,1
910952,425,1
910947,424,2
910945,424,2
910945,426,1
910945,427,1
910944,425,2
910944,426,2
910944,427,1
910942,425,1
910937,424,1
910934,424,1
910934,426,1
910928,424,1
910928,426,1
910927,425,1
910924,426,1
910924,425,1
910922,426,1
910922,423,1
910919,424,1
910919,425,1
910917,424,1
910917,425,1
910913,425,1
910911,425,1
910907,425,3
910906,424,1
910906,425,1
910896,424,1
910896,427,2
910890,424,1
910889,424,1
910886,424,1
910886,425,1
910883,424,1
910883,423,1
910879,424,1
910878,424,1
910878,425,1
910877,425,1
910877,424,1
910872,424,1
910867,425,1
910867,427,1
910858,424,1
910849,425,1
910849,426,2
910847,424,1
910847,426,1
910845,424,1
910845,425,1
910843,424,1
910843,425,1
910839,424,1
910838,426,1
910838,425,1
910835,425,1
910835,426,1
910835,424,1
910834,424,1
910829,425,1
910822,425,1
910821,424,1
910821,425,2
910821,426,1
910821,423,2
910816,424,1
910816,425,1
910805,423,1
910802,426,1
910802,425,1
910802,427,1
910801,425,1
910797,424,2
910789,426,1
910789,423,1
910785,425,2
910785,427,1
910784,424,1
910776,424,1
910776,425,1
910774,424,1
910774,425,1
910771,425,2
910771,424,2
910768,427,1
910768,426,2
910767,426,1
910765,425,1
910760,424,1
910760,425,1
910760,427,1
910759,424,1
910757,424,1
910751,424,1
910749,426,1
910741,424,1
910737,426,1
910736,424,2
910729,425,2
910729,426,1
910729,423,1
910729,427,1
910722,425,1
910722,424,1
910705,423,1
910703,425,1
910691,426,1
910690,424,1
910690,426,1
910690,427,1
910677,425,1
910673,424,1
910672,427,1
910669,425,1
910666,424,1
910663,425,1
910663,427,1
910662,425,1
910659,424,1
910659,425,2
910659,427,1
910653,425,2
910653,424,2
910643,425,2
910642,425,2
910641,424,1
910641,425,1
910641,427,2
910641,423,1
910641,426,1
910638,424,1
910637,424,1
910637,423,1
910634,425,1
910631,424,1
910630,424,1
910630,425,1
910630,426,2
910622,424,3
910622,425,2
910620,424,2
910619,426,2
910619,427,1
910618,424,1
910618,426,1
910602,425,2
910601,425,1
910597,424,1
910597,425,1
910595,424,2
910591,424,2
910589,426,1
910588,424,1
910586,424,1
910580,424,1
910580,425,2
910579,425,1
910579,424,1
910571,425,1
910570,424,1
910568,424,1
910568,426,1
910565,424,1
910565,426,1
910558,424,1
910553,424,1
910548,425,1
910548,426,1
910548,427,1
910544,425,1
910540,424,2
910540,426,2
910540,427,1
910534,425,1
910534,423,1
910532,424,1
910532,425,1
910532,426,1
910532,427,1
910525,425,2
910522,425,2
910518,424,3
910517,426,1
910516,426,1
910516,427,2
910516,424,1
910513,427,1
910513,424,1
910509,424,1
910501,427,1
910498,423,1
910498,424,1
910497,426,1
910497,427,1
910496,424,1
910488,426,1
910487,425,1
910487,427,1
910485,425,2
910485,424,1
910484,425,1
910476,424,1
910476,425,1
910476,427,1
910476,423,1
910466,424,1
910466,425,1
910457,425,1
910449,425,1
910449,426,1
910449,427,1
910448,424,3
910448,426,2
910442,426,2
910440,424,1
910433,424,1
910433,425,1
910433,423,2
910432,425,3
910423,425,1
910423,424,2
910423,427,1
910422,425,1
910422,427,2
910410,424,1
910410,425,1
910410,426,1
910409,424,1
910409,425,1
910409,426,1
910409,427,1
910409,423,2
910403,425,1
910403,424,1
910403,426,1
910403,423,1
910402,424,2
910402,425,3
910402,426,3
910396,424,1
910392,424,1
910390,426,1
910387,424,1
910387,425,1
910381,424,1
910380,424,2
910380,426,1
910379,423,1
910379,426,1
910379,425,1
910379,424,1
910376,423,1
910370,424,1
910367,425,1
910364,424,1
910364,425,1
910353,424,1
910346,424,1
910346,427,1
910346,425,1
910338,424,1
910328,426,1
910324,425,1
910323,424,1
910323,426,1
910314,424,2
910313,426,1
910310,425,1
910309,424,1
910307,424,1
910306,425,1
910306,424,1
910304,424,1
910304,426,1
910303,424,1
910303,425,1
910294,424,2
910291,426,1
910291,425,1
910284,425,1
910284,426,1
910284,427,1
910276,426,1
910262,424,2
910258,427,2
910258,424,2
910248,424,2
910248,426,1
910236,425,1
910230,425,1
910228,425,2
910225,426,1
910225,427,2
910225,424,1
910222,424,1
910221,424,1
910217,424,1
910214,426,1
910204,425,1
910204,424,1
910204,427,1
910203,424,2
910201,427,1
910201,425,1
910201,424,1
910170,424,1
910169,424,1
910169,425,1
910169,426,1
910169,427,1
910165,425,1
910165,423,2
910161,424,1
910160,426,1
910143,424,1
910142,424,1
910142,427,1
910142,425,1
910142,426,1
910142,423,1
910140,425,1
910140,427,1
910136,425,1
910134,424,1
910132,425,1
910127,424,1
910127,425,1
910123,423,1
910123,424,1
910122,426,1
910120,425,1
910120,424,1
910112,424,1
910112,425,2
910109,424,1
910106,424,1
910103,425,1
910092,426,1
910086,424,1
910086,425,1
910086,427,2
910086,426,2
910080,424,1
910079,425,1
910077,424,1
910077,425,1
910062,425,2
910060,424,2
910059,424,1
910058,425,1
910054,426,1
910053,424,1
910050,424,1
910050,425,1
910050,426,1
910050,423,1
910040,424,1
910040,425,1
910036,424,1
910036,425,1
910036,427,1
910036,423,1
910033,424,1
910028,424,1
910027,427,1
910027,424,1
910025,424,1
910025,423,2
910022,424,1
910021,424,1
910021,425,1
910021,426,1
910021,427,1
910020,424,1
910020,426,1
910020,423,2
910020,427,1
910017,424,3
910017,425,4
910017,423,1
910016,426,2
910016,427,1
910016,424,2
910015,425,1
910015,423,1
910015,424,1
910015,426,1
910015,427,1
910007,426,1
910007,427,1
910007,424,1
99998,426,1
99995,425,1
99989,426,1
99989,424,1
99979,424,1
99966,424,2
99966,426,1
99964,424,1
99962,424,1
99961,424,2
99961,425,1
99957,424,1
99951,424,1
99949,426,1
99942,425,1
99941,424,1
99941,427,1
99929,425,1
99929,424,2
99911,424,3
99904,424,2
99903,425,1
99901,425,1
99891,424,1
99891,425,1
99884,425,1
99882,424,2
99881,426,1
99879,424,1
99875,426,1
99875,425,1
99874,424,1
99874,427,1
99873,424,2
99873,426,2
99869,424,1
99866,424,1
99862,424,1
99861,424,2
99860,424,1
99860,426,1
99860,427,3
99858,427,1
99857,425,1
99857,423,1
99857,426,1
99854,424,1
99842,424,3
99841,427,1
99837,425,1
99837,423,2
99830,424,1
99830,426,1
99830,427,2
99825,427,1
99822,425,1
99810,426,1
99806,425,1
99806,427,1
99806,424,2
99787,424,1
99786,424,1
99786,427,1
99782,425,1
99772,425,1
99770,424,3
99767,425,3
99752,425,1
99752,426,2
99748,425,1
99748,424,1
99747,425,1
99747,424,2
99741,424,1
99736,424,1
99735,424,1
99734,425,1
99734,426,1
99734,427,1
99733,424,1
99733,426,1
99733,427,1
99733,423,1
99726,424,1
99726,426,1
99719,425,1
99719,423,1
99716,424,1
99704,424,1
99700,424,1
99676,424,1
99674,425,1
99673,425,1
99673,426,1
99672,424,1
99672,426,2
99672,427,1
99670,426,1
99670,425,1
99668,424,1
99665,424,1
99664,426,2
99664,425,2
99664,427,2
99661,424,1
99661,425,2
99661,426,1
99659,424,1
99657,427,1
99657,425,1
99653,427,1
99653,426,1
99652,424,1
99651,424,1
99651,425,1
99650,424,1
99645,425,1
99644,424,1
99621,425,1
99619,424,1
99610,424,1
99602,426,2
99602,427,1
99602,424,1
99598,425,2
99596,424,1
99592,424,1
99589,425,1
99588,426,1
99582,425,1
99577,424,1
99577,425,1
99571,424,1
99569,424,2
99568,424,1
99565,425,1
99554,424,1
99553,424,1
99545,425,1
99545,424,1
99543,424,1
99531,426,1
99519,423,1
99518,423,1
99517,424,1
99515,426,2
99514,424,1
99513,424,1
99512,424,1
99509,424,3
99505,424,1
99500,425,1
99500,424,2
99500,427,1
99498,426,1
99495,425,1
99494,423,1
99493,427,1
99492,427,2
99491,427,1
99490,423,1
99489,427,1
99481,427,1
99481,426,1
99480,425,1
99480,424,1
99476,427,1
99472,424,1
99471,425,1
99471,426,1
99471,427,1
99469,424,1
99469,425,2
99469,426,2
99465,427,1
99459,424,1
99458,424,1
99457,424,1
99448,424,1
99448,425,2
99440,426,1
99436,426,1
99434,427,2
99433,427,2
99432,427,1
99427,425,1
99421,426,1
99414,424,1
99414,425,1
99414,426,1
99414,427,1
99414,423,1
99360,424,1
99360,425,1
99360,427,1
99359,425,1
99358,425,1
99354,424,1
99354,425,1
99348,424,1
99347,424,1
99347,425,1
99347,427,1
99347,426,2
99339,424,1
99339,425,1
99339,427,1
99338,424,1
99337,425,1
99337,424,2
99336,424,2
99336,425,1
99320,425,1
99320,424,1
99312,426,1
99307,425,1
99306,424,1
99306,426,1
99305,424,1
99304,424,1
99304,425,1
99304,426,1
99302,424,2
99297,425,2
99297,427,1
99296,427,1
99296,425,1
99294,426,1
99294,424,1
99290,425,1
99288,425,1
99284,426,1
99281,425,1
99281,426,1
99281,427,1
99271,426,1
99269,424,1
99268,425,1
99267,425,1
99266,424,1
99266,426,1
99266,423,1
99260,424,1
99260,425,1
99260,426,1
99258,424,1
99258,426,1
99247,426,1
99231,427,1
99224,426,2
99210,426,1
99210,424,2
99209,426,1
99209,427,1
99202,424,1
99199,425,1
99199,427,1
99198,424,1
99198,425,1
99198,426,1
99198,427,1
99198,423,1
99195,424,1
99195,425,2
99195,426,1
99191,424,1
99190,424,2
99185,424,2
99183,425,2
99183,427,1
99183,423,1
99182,426,1
99181,424,1
99181,426,1
99176,424,1
99176,425,1
99176,427,2
99170,425,1
99166,424,2
99166,427,2
99166,425,1
99165,424,1
99165,425,1
99165,426,1
99160,426,1
99160,427,2
99160,424,2
99153,424,3
99149,427,1
99148,424,1
99148,427,1
99148,425,1
99133,427,1
99131,427,1
99122,424,1
99114,427,1
99113,427,1
99112,427,1
99110,427,1
99103,424,1
99100,427,1
99099,424,1
99099,425,1
99098,424,1
99098,426,1
99098,423,1
99097,424,1
99097,425,1
99097,426,1
99097,427,1
99097,423,1
99096,425,1
99095,425,1
99091,424,1
99089,423,1
99081,424,4
99072,424,1
99072,426,1
99072,427,1
99070,426,1
99067,425,1
99065,424,1
99065,426,1
99065,425,2
99064,425,2
99056,425,2
99052,424,2
99039,424,1
99034,425,1
99031,424,1
99030,426,1
99028,425,1
99023,424,1
99023,426,1
99020,424,1
99020,425,1
99019,425,1
99012,423,1
99006,424,2
99002,424,2
99001,425,1
98996,425,1
98996,426,1
98996,427,1
98982,425,1
98978,424,1
98978,426,1
98978,427,1
98977,424,1
98970,424,1
98967,424,1
98962,424,1
